Batch size,Momentum,decay,Learning rate,Epochs,Neurons,Sequence size,Loss,elapsed_sec
5,0.99632602577174,2.75979283352255E-06,0.039455481336924,961,84,23,-0.065062014876228,11481.9926345348
7,0.996821042029161,1.11001096917866E-06,0.027132725123983,109,52,11,-0.065093466479864,4010.14454817772
7,0.990581274232788,5.90571412414858E-06,0.049644361029272,937,46,30,-0.065096696998964,15244.234151125
14,0.998172257469327,9.98808518679108E-06,0.03666415059666,217,41,28,-0.065301087434574,3010.58774042129
21,0.995223919807347,4.06082756181727E-06,0.044530225704616,973,27,25,-0.065503396054215,1895.34350585938
6,0.990863582144241,6.38700028988751E-06,0.015312127321025,872,9,29,-0.066111635386704,16464.5406012535
10,0.998153115135104,9.29479914250769E-06,0.018264622042704,100,55,20,-0.066122082699286,3010.91107439995
5,0.99825933932921,2.75767687064386E-06,0.023639840243645,768,14,25,-0.066600221461874,8464.12634682655
6,0.995837748938148,5.65940868966828E-06,0.042335379430548,102,45,27,-0.067040933494238,1897.11895918846
5,0.99854714864619,5.92932948499619E-06,0.027227123802701,733,87,25,-0.067059293765813,8924.52369308472
6,0.991964499023935,4.88529208723435E-06,0.032586952518617,831,29,30,-0.06714329303753,16546.7846987247
25,0.997021650483369,5.38374779515556E-06,0.049390936188079,102,31,10,-0.067270806591426,1100.46003961563
24,0.991505470234656,9.58304552448678E-06,0.095730584400965,913,54,27,-0.06765720279927,1098.96033859253
6,0.997048384189498,7.52191710004908E-06,0.042975968237349,913,96,28,-0.067821596538828,9577.68875646591
20,0.99277643351888,2.42460900176353E-06,0.06718790622321,387,42,11,-0.067826016977125,316.155210256577
24,0.998960282187064,2.06286817323251E-06,0.024263212048251,183,81,29,-0.067913969918605,4490.65456533432
25,0.997443328342597,8.63841916721104E-06,0.030052928544248,902,51,9,-0.067963426324482,649.028241872788
5,0.99457939260662,8.21131069128841E-06,0.018193991437532,961,12,25,-0.068190364630279,15063.5080182552
5,0.992551029291669,4.89773180184553E-06,0.037503405071192,848,9,26,-0.068264261046623,14844.8204762936
5,0.994485447986808,5.32169106467188E-06,0.032511170942507,990,54,30,-0.068713482809804,16612.5802052021
5,0.992312986040677,7.39303137432554E-06,0.052712280395942,906,69,22,-0.06887808795038,16187.7265732288
20,0.993149924708538,1.35909046713852E-06,0.058169078699971,366,53,9,-0.069287359638482,316.104668617249
5,0.991591793664147,6.20436329293389E-06,0.044702456094128,921,44,14,-0.069308122658392,18911.8839566708
16,0.991933173574236,3.04711783320175E-06,0.031042355675895,940,83,23,-0.069561207372891,21025.2164576054
5,0.99782759434213,1.88451126264892E-06,0.01373759219361,522,82,27,-0.069590342087433,7576.53447365761
5,0.992431520384643,1.19976614829708E-06,0.043999060575757,893,57,8,-0.069665367258903,15399.9125688076
29,0.998869347912148,9.66569478667178E-06,0.045387154511216,735,90,16,-0.069744829476501,4010.00140118599
13,0.998436705561543,9.04898238052045E-06,0.044473612137752,101,16,28,-0.069769247525161,3010.01625204086
7,0.996040409540552,2.11483284611087E-06,0.05136824747962,909,83,29,-0.069907753037349,11894.3571317196
13,0.997024722361588,5.33383165025266E-06,0.04378422334906,189,7,13,-0.069995949102431,316.111473321915
6,0.992563875493695,2.73684489264682E-06,0.019003732772206,935,71,14,-0.070045965138016,18571.1681745052
5,0.998914720169322,1.01359674177326E-06,0.030367365254006,104,51,21,-0.070076144447452,3009.54794216156
29,0.998120251936519,3.64591768149903E-06,0.023285827663642,101,34,10,-0.070178359062696,3010.91776371002
5,0.998278050804463,4.19794527104787E-06,0.017070547382136,103,31,25,-0.070241266564327,3010.42761850357
20,0.992567195706982,3.49468728751407E-06,0.056873247174861,858,58,29,-0.070443080237476,1895.51192879677
7,0.998490327453043,7.7656956129161E-06,0.01973146999423,597,14,30,-0.0707310591574,7261.43663573265
7,0.998972933506402,6.30004789576466E-06,0.032911194378054,911,20,28,-0.070745771991149,8194.44000792503
10,0.998532075069511,1.1508849236221E-06,0.024000781155664,813,79,30,-0.071217698275402,6956.04712414742
6,0.998934044389266,3.33217945948271E-06,0.032068444030069,927,41,28,-0.071561743415171,9185.82056927681
17,0.997779348939367,1.0996622945882E-06,0.020578225026359,102,91,8,-0.07159587163098,3010.80173826218
23,0.996542999486567,9.2624077420697E-06,0.05074909910059,102,10,21,-0.071658094148887,1100.35591268539
28,0.997647009839194,9.66321953072181E-06,0.045389375949242,164,54,11,-0.071698584726879,148.147023439407
7,0.998671320409958,4.64992242617043E-06,0.028663194590776,475,11,12,-0.071822980053953,4008.78639984131
6,0.998439287136427,1.25923714971474E-06,0.008237062587259,803,85,28,-0.071951343197255,9414.43873524666
24,0.995564345350151,6.04319288280917E-06,0.048479647943607,435,41,24,-0.072536413022812,649.088579654694
26,0.998176495977961,6.2262774783345E-06,0.016645591267673,102,54,28,-0.072537132488784,3010.77884054184
5,0.992362426563903,6.34857090465623E-06,0.032586163544152,917,72,29,-0.072863472144931,21218.0445628166
6,0.998039817154596,4.12405681057179E-06,0.02601648348871,757,65,29,-0.072883174904893,9137.76316571236
5,0.996735469855642,1.26903451521955E-06,0.024652745340413,495,52,24,-0.07294456474483,5430.35937833786
7,0.997923475015672,5.09759198257106E-06,0.03316133510244,849,68,21,-0.073345445763124,9414.60739207268
20,0.998866227491315,3.39175095179821E-06,0.049370625930326,101,22,13,-0.073528202999499,1100.53841543198
8,0.998631015821231,6.02065738557063E-06,0.034787224455616,888,88,30,-0.073921444675615,8180.91769599915
6,0.99361618047973,8.50256684629307E-06,0.048483393116327,958,89,29,-0.073953420043953,11916.3370349407
5,0.998854047324125,4.37510807895278E-06,0.018029357820766,511,21,23,-0.074161734530016,7042.58380556107
30,0.995531611244104,1.70134123139778E-06,0.05982827235961,100,89,14,-0.074348488342516,3009.67467331886
30,0.99701962491596,2.10976702531176E-06,0.026993253135924,104,71,20,-0.075007572377983,3010.34169721603
20,0.998289381077435,6.44830175127082E-06,0.010930302020721,103,67,20,-0.075028354400083,4009.71508908272
5,0.996762819477077,1.83268879344995E-06,0.039079014571571,632,13,30,-0.075538403665026,7800.79540681839
6,0.997874064162729,1.20516922967837E-06,0.023706459400471,900,87,27,-0.075759117432097,8958.39509391785
6,0.991682086186711,8.57556318875223E-06,0.027519920073808,924,49,22,-0.075887127828441,19313.4019927979
28,0.998175315284523,2.91748808448698E-06,0.028985563042092,100,38,23,-0.076100745012886,650.575356483459
18,0.998093383261019,1.40686561632642E-06,0.03970538169094,972,55,26,-0.076275682354227,4777.8325381279
6,0.995451443420879,2.63660684303511E-06,0.03650814170235,779,98,27,-0.076439549234953,13426.3632071018
6,0.998921494337841,3.62417851458346E-06,0.030277927300359,428,13,29,-0.07656928896904,5334.8292183876
20,0.996868268566284,2.62720968747478E-06,0.042547508798013,103,57,11,-0.076724549337309,3010.01033258438
5,0.990623399307848,4.48464835574261E-06,0.025700986865275,899,55,25,-0.077075748010836,15905.0608017445
7,0.99893165126814,6.52272429264631E-06,0.017676595421081,190,15,22,-0.077118866429909,3010.44367051125
6,0.997201357322443,4.32710829827367E-06,0.036533043508319,764,92,24,-0.077211755922342,10029.0155446529
5,0.992544375934602,6.13733399716026E-06,0.030230399278152,931,47,5,-0.077360287195805,18972.4960985184
7,0.998189976922945,1.30762297913275E-06,0.027901772876885,859,27,27,-0.077533775306446,8249.07819080353
6,0.992133734442258,8.12640016623556E-06,0.031399552938375,839,60,30,-0.078294803899142,18261.4240295887
6,0.991865248386271,3.39780586185698E-06,0.025151884989689,965,47,14,-0.078472189221186,18868.7515835762
6,0.991414342399599,6.32310053856251E-06,0.030554461471798,962,44,27,-0.07854283385058,20265.6606659889
7,0.998093234210013,8.77237303584264E-06,0.043007579779949,405,41,29,-0.078651925348627,4008.82602715492
22,0.997885433464936,9.95927917661413E-06,0.049260546362978,100,57,22,-0.078706347628644,4009.58339452744
5,0.991331389394255,1.03411131289335E-06,0.027558471153291,977,12,16,-0.079001165111549,20438.5146353245
5,0.997277279314038,7.81240605724522E-06,0.037606811446069,751,47,22,-0.079138380524359,8464.18666768074
15,0.998993614562949,5.4738407613834E-06,0.036530349911652,101,53,12,-0.079144793687408,1100.58046126366
5,0.998933179074775,6.37789283544661E-06,0.023194619019111,711,49,25,-0.079799203142682,8363.49567961693
5,0.991260455212629,7.82378698700733E-06,0.010532142472849,922,55,20,-0.079968205408046,18527.9885687828
6,0.992132697107654,9.43272802859209E-06,0.035272252733348,875,34,30,-0.079979457141411,15782.3213152885
7,0.998508880643642,7.92301771333167E-06,0.011730610322136,974,100,27,-0.080089091402578,10329.0962977409
5,0.998982246756965,3.36550252874714E-06,0.022312066163147,788,30,23,-0.080289282492901,8033.84561872482
6,0.992307078197328,5.66944857080309E-06,0.0160673111183,950,10,18,-0.080617778236047,19894.6630170345
5,0.997716123491958,3.92014752798215E-06,0.02850403931824,904,6,24,-0.080626352511822,9710.18948054314
15,0.994967272089704,3.30672701118821E-06,0.058864694497544,133,96,25,-0.081466334297302,315.983193874359
15,0.995469430398507,3.75674701953368E-06,0.075574503725292,547,58,22,-0.081485872402003,1099.22594118118
5,0.998246172424625,4.39912508529317E-06,0.016715889013659,100,15,14,-0.081773631965991,3010.70700764656
21,0.998223942808914,2.5477247967763E-06,0.022017729492551,101,61,29,-0.08184406101223,3011.04091215134
6,0.998956289198735,4.82023464183815E-06,0.026031416071008,674,44,28,-0.081974735543613,6777.92219138146
6,0.99381900317409,7.53068461107497E-06,0.057922538924747,942,98,23,-0.082065658388954,11938.4395773411
6,0.9976538174078,4.15385609190007E-06,0.053419299628338,911,71,21,-0.082400040289289,9034.71600699425
21,0.998667279846176,1.21619253517265E-06,0.040317031994626,101,13,11,-0.082502433764083,415.355523586273
5,0.998470529086384,1.1488353651051E-06,0.011820929176636,891,16,29,-0.082620745264394,9724.40056848526
6,0.997846616189172,5.94509104832673E-06,0.019510843886443,891,9,25,-0.083261891089855,8683.4287853241
13,0.998906211709483,2.37443245072391E-06,0.031404308932897,672,62,30,-0.083411853560197,5712.59086036682
7,0.997424756445848,6.33412367219235E-06,0.031743761894605,943,58,23,-0.083527258234589,10720.8766038418
9,0.991511203918783,9.67384014913517E-06,0.045720788097689,104,40,28,-0.083616221864377,3010.59936451912
5,0.998431838606932,2.23926972445556E-06,0.033413827237448,964,91,22,-0.083672942299592,10653.4803733826
22,0.996829045432634,8.88320592954727E-06,0.035604608530507,105,46,26,-0.083814968771123,3010.80767917633
5,0.990783644359402,8.6159044691571E-06,0.051590704392479,921,57,26,-0.084117517231944,16325.5589401722
11,0.995203972694375,3.33794372043847E-06,0.039900177400928,936,14,8,-0.0842913874444,1099.29903912544
5,0.991363068069548,2.47736270874204E-06,0.025437009808389,915,57,25,-0.084446292846127,21024.972673893
5,0.991396441098241,3.42638276494173E-06,0.032423994443871,918,12,16,-0.084563882128956,20120.9338111877
6,0.998032759511921,7.52579413268637E-06,0.048727233162314,871,62,26,-0.085165169590371,10871.9276394844
6,0.998947877830936,9.91684877131416E-06,0.041049149937989,980,17,29,-0.085344684820983,8343.12617373467
9,0.99853414592747,8.96191147863637E-06,0.04551242508157,360,95,8,-0.085490252594559,649.102694034576
5,0.99264197820787,7.81497908686973E-06,0.065428940966333,905,29,20,-0.085788790038542,17629.5255827904
20,0.997958272515165,2.94106608565586E-06,0.034877019315126,100,61,12,-0.086112227636514,3010.1856546402
7,0.992760910746754,7.27190004264552E-06,0.032085876631235,828,8,24,-0.086174315416274,13924.7316877842
6,0.994745393186228,4.55460020809656E-06,0.040937212079168,981,41,25,-0.08671636344429,14796.0675618649
16,0.995035677723108,9.19749792571494E-06,0.058025238371343,485,5,7,-0.086951925710897,414.649687290192
9,0.998754881257114,9.00945135956171E-06,0.031511766914486,615,13,6,-0.087374792180278,3010.1746532917
5,0.992135568976949,6.01539642172614E-06,0.047607705701919,957,54,29,-0.087385933866264,16818.9671549797
25,0.995751865221997,2.89169948225324E-06,0.054445406328995,926,51,16,-0.087686526666706,1099.74592518806
5,0.994606415770874,8.30623521009355E-06,0.029433961833641,933,67,29,-0.087903602229011,14338.9121236801
6,0.998664589975268,5.70535777149147E-06,0.039049562079778,790,75,28,-0.088185174631015,8228.28280687332
30,0.991506066551225,1.28559311493367E-06,0.033424134859644,101,27,7,-0.088694071679404,1897.20367383957
7,0.99776027050218,2.59433392997546E-06,0.034231474375173,927,90,22,-0.088698519256554,10314.4902601242
9,0.99166967131296,9.41269342985781E-06,0.044150402911014,106,39,22,-0.08906238549634,3009.90692281723
17,0.992362399918039,1.44346092671817E-06,0.016742478548555,944,10,27,-0.089069157343437,20859.82315135
20,0.993391395154894,3.1206275507497E-06,0.08911400109902,497,81,7,-0.089176037583989,316.371466159821
6,0.998672508425202,8.24745623404669E-06,0.032456027189002,912,69,30,-0.090115479163585,10850.5589237213
6,0.997554262964928,9.37928961348937E-06,0.023364903870507,100,95,24,-0.090749977790612,3010.64112377167
5,0.991145636200347,4.61577291280217E-06,0.047779352607528,926,43,30,-0.091465738652054,20438.4460318089
13,0.996766696289755,1.11521916824141E-06,0.034647067987076,952,39,28,-0.092301027989516,6645.95919418335
5,0.991587511340145,2.81008748183122E-06,0.026346841538182,906,27,18,-0.093530199034528,19733.0213580132
5,0.996507957403897,7.63605568063408E-06,0.039763335813673,997,45,23,-0.093913585388739,10604.2072286606
12,0.998804042373805,9.53917935099436E-06,0.032875414798313,100,68,26,-0.09429722374424,4009.18136024475
28,0.996105666572718,6.33523053427874E-06,0.087404875492215,319,52,5,-0.095728545327379,158.301408529282
7,0.994508195318764,2.49577671386203E-06,0.047648851608304,915,88,30,-0.095737073290092,13220.4193620682
24,0.996442206199547,5.69953496109803E-06,0.063966482062221,438,29,30,-0.096822435336728,4778.25071382523
23,0.994477244207171,2.53534664620409E-06,0.068868994915798,100,59,15,-0.096992986679999,1099.98277711868
5,0.998875131700159,6.76060321068954E-06,0.038855817390289,685,33,29,-0.097196030881136,7576.47228908539
8,0.998981944564622,3.73144452621484E-06,0.033646456180487,102,13,23,-0.097453832312634,1099.92151021957
8,0.991730494181017,9.50656200892119E-06,0.062515931705745,102,14,7,-0.098489443686876,1897.68253922462
17,0.995895669096869,4.15811415143254E-06,0.061686269592197,681,25,5,-0.099640947098684,415.05494093895
6,0.998523038775008,5.4645227589099E-06,0.029118334510372,953,14,23,-0.09992038811508,7427.77760195732
6,0.990827448930085,9.22421377780709E-06,0.039365778865944,824,15,29,-0.100003113910075,15143.9819438457
7,0.996544396256604,1.20447635757878E-06,0.039499665485171,104,55,14,-0.100023647770286,4009.47953486443
17,0.992508550373515,6.71444249606379E-06,0.018201952138061,916,82,27,-0.100346323459389,19733.178103447
13,0.990080702795095,6.09369503368266E-06,0.056723803433298,614,51,5,-0.100476258970571,414.631124258041
5,0.992136893322203,8.44233477335025E-06,0.062815850730488,892,36,30,-0.10056722949269,20265.4325683117
5,0.992415986436012,9.67834333334469E-06,0.031953569239475,873,58,13,-0.101078446013565,15937.4939513207
19,0.990716715031629,8.75378625351034E-06,0.080285360225358,880,30,26,-0.101533950326291,1895.66707253456
6,0.998401956999218,7.46841034007479E-06,0.029878638169573,408,46,29,-0.101536816526805,6272.69148659706
6,0.99000203292931,8.21815952328778E-06,0.061367077514754,914,56,25,-0.101591568202414,12243.3777258396
16,0.993055738675285,5.77163664958699E-06,0.048841212137879,352,44,13,-0.101968146778989,414.812345504761
29,0.998862105490384,9.3125908089981E-06,0.022863933341931,797,89,15,-0.10211183768265,4010.13256645203
6,0.997366867345313,9.93388126145925E-06,0.06102493212413,102,75,23,-0.102161041921691,3009.56979584694
5,0.991444323373504,8.90948366929618E-06,0.051191659068754,849,27,26,-0.102172263204417,16187.7144083977
25,0.993027009553394,3.74075001117518E-06,0.055170277691239,428,65,8,-0.10221787329231,248.512500286102
5,0.991570684045858,8.07877681197317E-06,0.065236185971342,869,54,23,-0.102952227584626,17469.8629176617
17,0.990443995006512,3.74377700676943E-06,0.066269460263329,100,78,15,-0.102967956093783,1100.38739490509
5,0.992051760027591,4.79534970272698E-06,0.070411947433114,991,57,23,-0.102986097629917,12595.2666325569
8,0.997871844548004,7.69310720363725E-06,0.037896263775716,103,49,17,-0.10318235711505,1099.94057583809
5,0.998966657873177,2.31380737535308E-06,0.024563983186537,185,68,29,-0.103295088965966,4008.76000118256
27,0.990712908733243,3.21024075891367E-06,0.06805266675784,482,41,7,-0.103490824049169,249.039177417755
5,0.992440871523839,9.04020441952669E-06,0.033820288392342,875,69,23,-0.103571365734464,16325.5671021938
13,0.993057052770658,7.33523996784489E-06,0.029317731714768,184,23,14,-0.104725018681325,315.962848901749
5,0.998606710827972,8.4237744242686E-06,0.042833453631543,897,86,26,-0.10474641361036,9483.56462097168
5,0.991486591545408,6.33071572863178E-06,0.056149536366937,845,5,17,-0.105163805337118,17802.3324794769
7,0.991100411386884,8.65171242964217E-06,0.069553017231076,737,98,20,-0.105291233643105,9504.4881644249
29,0.998489313417452,6.90040398818655E-06,0.024876865532485,101,65,11,-0.105568647593716,4009.61299109459
7,0.998763691678588,1.23348843667523E-06,0.028772877336135,891,30,29,-0.106243555424034,7952.38585829735
12,0.998567154688043,7.68397405800911E-06,0.057468388670979,102,56,29,-0.106415417165526,1897.74430155754
6,0.99875558888308,6.47656172233965E-06,0.036498374715651,843,6,22,-0.106561266277966,7772.90444946289
13,0.990186428413973,9.6128556233859E-06,0.018932669324595,102,35,13,-0.106798501781274,1100.22598528862
7,0.998678078971437,2.21227482759514E-06,0.02988529616637,448,47,27,-0.107305161654949,5000.56596922874
5,0.991072681332303,5.6808730168766E-06,0.044819605609228,745,29,26,-0.107540473302311,12490.5326094627
5,0.994392185060018,3.49177133271367E-06,0.036377675397727,903,11,23,-0.107900775772961,12580.2064898014
24,0.998028567759801,9.54699423706296E-06,0.031658685112643,150,27,15,-0.107986611688567,3010.96965050697
5,0.998943367736113,2.24128416022569E-06,0.017142120565892,100,58,26,-0.108320113192213,1896.06370997429
13,0.998968943921635,2.32435213310256E-06,0.01797242435989,100,77,14,-0.108326488049682,1898.00253605843
14,0.994930916742038,4.12808388893935E-06,0.060432637172041,648,76,12,-0.108804283990073,1099.1592977047
11,0.998417387155598,1.27430748886358E-06,0.064927955139337,624,87,27,-0.109022552107877,6604.90884137154
7,0.99142120012056,1.01457990319922E-06,0.041438609643315,922,20,10,-0.109388233428555,1895.40528225899
5,0.991068448153461,8.40974451648838E-06,0.032190194781706,902,34,12,-0.109783040695661,19894.6757602692
7,0.998976323371323,9.65872668025177E-06,0.011032862028689,110,84,23,-0.109791962027942,3009.45501685143
17,0.992607252317553,7.79476510757703E-06,0.026763972768454,927,10,28,-0.110046563770181,20722.4025239944
6,0.998851420188904,3.93604071116188E-06,0.038500576936862,900,71,23,-0.110186940588449,10089.169803381
5,0.997960483050306,4.90490842657623E-06,0.049050297727298,733,88,27,-0.110704103048812,9858.95267295837
6,0.991205529126113,3.73972486669244E-06,0.068180626839415,870,72,28,-0.110719255622356,12176.8489015102
9,0.998916631288659,2.54035987732261E-06,0.028210690435301,899,87,29,-0.110812403261662,5776.48738336563
28,0.998532842983373,8.89640789136347E-06,0.042721514263195,100,9,25,-0.110889331061155,3010.8134367466
5,0.992136379356761,7.28922809387051E-06,0.031917106396585,874,24,15,-0.111054703286014,15937.3039820194
6,0.998915657600266,2.28890533107918E-06,0.029843942842177,635,19,27,-0.11183134747788,4008.56425523758
5,0.992657209493283,5.35313866216636E-06,0.031600506121776,862,14,22,-0.111980349021523,18770.6566503048
10,0.998196313490715,2.80418032331647E-06,0.057158883022414,102,23,5,-0.112533395865349,1100.52346754074
6,0.991199874342776,9.13142537104056E-06,0.074336496345507,794,96,27,-0.113177679716907,13426.3532681465
18,0.998429372178839,1.50352038291728E-06,0.059204308535074,102,27,9,-0.113374670701368,650.233925819397
6,0.993596492339304,3.91848272964102E-06,0.037323292820247,999,36,23,-0.113786967804557,14868.9479260445
5,0.995674117724385,6.78300344642934E-06,0.041037814379714,761,39,23,-0.114195250170796,10653.5584673882
17,0.998283991786746,1.63560133255946E-06,0.029855219200577,100,35,13,-0.115030093137751,649.972840547562
5,0.996685920771117,6.70746648042426E-06,0.028981266987185,405,47,28,-0.115107210553301,5379.50328183174
6,0.998689329996006,8.35634185708222E-06,0.047989584622864,928,15,5,-0.115802625137748,4008.65792155266
7,0.998084045333683,6.87163443678695E-06,0.065356091292156,186,19,27,-0.116320275800659,4009.16274547577
9,0.998316973861775,8.10271079690401E-06,0.047324060530313,507,20,27,-0.11675420268736,5731.82230734825
6,0.990315205011301,8.4493659799006E-06,0.04954973582612,970,81,21,-0.117302120594602,13924.6167821884
29,0.996517080897621,7.63479837979532E-06,0.048616323190569,854,29,30,-0.117395403164048,4009.29652619362
5,0.993970997784954,2.61633776713877E-06,0.031264867671268,778,47,25,-0.118127078630347,13893.340801239
5,0.996678237268153,3.57490384533512E-06,0.026297180344237,590,14,30,-0.118299646733669,7835.29978561401
15,0.998980870223337,9.27271329825942E-06,0.042430874197249,103,49,26,-0.118471308115949,3010.15140414238
6,0.991072852253824,1.19509538185073E-06,0.030045707510296,875,9,19,-0.119095556554385,16464.640491724
6,0.992099528803475,2.2893752521381E-06,0.026577560530753,841,65,17,-0.119441159244161,16678.946962595
7,0.99864964007354,7.09370713199625E-06,0.052922075256135,969,71,26,-0.119508933018338,10850.6123423576
22,0.992524696021294,9.17195874329777E-06,0.064325682664472,179,43,21,-0.119762036674901,248.887083768845
6,0.998665840278393,4.20870005310841E-06,0.029151137760202,733,6,19,-0.119793383870274,6357.31958293915
22,0.997900631677948,1.87796828324783E-06,0.077950448708066,943,60,6,-0.120813900397884,649.192490339279
20,0.997501304053978,7.35399662842288E-06,0.066302248132897,103,20,16,-0.121510345799228,4009.52412295342
6,0.998760396360362,2.86580109508747E-06,0.029826240171886,401,18,7,-0.121637277305126,3010.24233841896
12,0.996908297928742,2.06139987201376E-06,0.075966264604782,100,69,18,-0.12248260807246,1897.53834676743
5,0.992535605567594,7.46265975445822E-06,0.057554749390136,911,90,27,-0.122790586322229,12826.0384135246
5,0.997446027284876,1.16794510106066E-06,0.041781417281388,190,78,30,-0.123192088818678,5000.69549894333
10,0.998725279352018,2.93700884331143E-06,0.069656315466911,986,54,25,-0.123609169604296,6915.30792856216
6,0.997717746743964,7.87912897189849E-06,0.040207737067095,839,19,24,-0.124906846579719,9681.61438918114
6,0.992275173764107,1.28957106777916E-06,0.030500107802298,961,39,14,-0.125792837029649,18972.4887957573
6,0.991536476341234,1.41657610852671E-06,0.044527232603808,986,79,29,-0.126090345844146,14285.064029932
16,0.991961455038841,7.75250117379324E-06,0.040797181838887,492,8,22,-0.126122555528816,1098.82775211334
17,0.990896266732828,8.34299114655498E-06,0.069522583044484,570,17,21,-0.126149155081887,1099.36527085304
23,0.990120557548924,1.20520793182918E-06,0.03048446720229,102,38,25,-0.126440749206442,1897.77676606178
5,0.99693415295984,3.66481185332928E-06,0.03844253607747,969,95,26,-0.128154592865959,13189.9916055202
5,0.998185226162566,1.43337722419668E-06,0.034205633304903,928,51,26,-0.128357644391028,8505.749781847
18,0.992356121362826,1.47835323073983E-06,0.076937452112506,650,44,6,-0.128491399640387,415.037406206131
13,0.99488882972615,2.99305531636349E-06,0.031776065888892,136,76,13,-0.128907820766734,217.565789937973
5,0.992081610942028,7.11048937301005E-06,0.050543561867299,900,61,26,-0.129051083867299,20438.4883794785
5,0.997421568414347,8.76899116580653E-06,0.066253775762061,101,54,15,-0.129391552169913,4490.66731286049
8,0.998936859812269,1.5081524337283E-06,0.026277952391582,677,87,28,-0.130297152826222,6900.999396801
23,0.991120568588357,7.31284560000607E-06,0.090657895733593,381,49,23,-0.131074363385376,649.669701337814
21,0.994656985764409,1.70460812402632E-06,0.08628997248237,100,57,17,-0.132135849678889,1100.41395330429
8,0.997290564758041,5.82147246624222E-06,0.05808898700247,100,14,16,-0.132763751782477,1099.87655878067
12,0.992755358647446,8.46148851542779E-06,0.047964790384129,103,70,22,-0.132844102696369,1897.56683135033
7,0.993733376929883,8.7961951041546E-06,0.081673622402918,852,99,24,-0.132907364953389,13373.1788704395
30,0.99358026011918,1.13595400994547E-06,0.075456425093916,517,12,15,-0.133944911287003,415.048914194107
18,0.998897001644013,2.63569846020366E-06,0.047799502086398,102,82,22,-0.134383441507816,1100.47838711739
7,0.995064807482882,4.01172711570972E-06,0.056489276689992,483,53,28,-0.134659238319884,1895.43725466728
16,0.998869793449781,8.97602259380747E-06,0.047776723240688,480,15,23,-0.134831611263125,4490.36578369141
10,0.990030097519072,9.65190687257768E-06,0.090368783243967,101,52,6,-0.135083730022113,1100.55088806152
5,0.992736770430475,4.53232169157283E-06,0.045830489596293,949,29,26,-0.135118590509321,12938.2418322563
5,0.992363597849254,3.58747674747809E-06,0.027039027511467,834,83,17,-0.135514287472082,16819.0767996311
5,0.997231510330883,7.57678769018043E-06,0.022584334422228,402,29,30,-0.135865217014667,5334.7724545002
22,0.992815265716311,4.56724550171099E-06,0.058217582127405,857,10,13,-0.13657906728307,649.745742797852
7,0.993356213726592,2.67553938323893E-06,0.057053279791915,984,66,23,-0.13662332794384,14039.9859178066
7,0.994911119274459,3.58067251482514E-06,0.06390371294725,800,67,7,-0.137073133968645,1098.98870849609
23,0.998647562396285,9.6644309518434E-06,0.092578950431219,101,68,7,-0.137287987001014,1896.39841198921
21,0.996279564552566,1.20621864827965E-06,0.079941400786467,413,44,17,-0.137710597366095,415.119256496429
5,0.997741391064328,6.24010640899158E-06,0.053398880001995,736,41,28,-0.137977695513156,9956.84515810013
6,0.998762348942212,4.40817519897557E-06,0.040311450617451,967,83,20,-0.140019610524178,9738.36084079743
6,0.998403610116865,5.61840968546322E-06,0.032352319347395,157,14,30,-0.140071896295394,3010.2695350647
27,0.998532401202557,8.72149798848941E-06,0.063149273070308,334,15,13,-0.141489039223219,248.492742538452
15,0.992048245147621,3.26149952931099E-06,0.048834650528749,100,51,27,-0.141836796986296,1100.36912608147
6,0.9923133839833,4.47230607715646E-06,0.052809325800818,905,47,26,-0.142108492949542,18095.5496704578
25,0.998886023883387,3.42151830606637E-06,0.037869553412069,680,13,24,-0.142517234654503,3010.3750231266
6,0.998656795355964,3.91448615669122E-06,0.027618859715832,965,20,27,-0.142583111261434,8622.15738916397
18,0.99873854071279,1.28103106463008E-06,0.032763042505784,101,69,16,-0.142781904665753,650.063115119934
5,0.99180215589692,7.79481138964679E-06,0.059263668793875,919,36,28,-0.142876616088293,16260.4378290176
18,0.990108192561408,2.4479654125608E-06,0.032546787273804,808,43,28,-0.142996380526212,1895.88163852692
7,0.993536162693428,4.6714145363008E-06,0.049319882667669,251,17,18,-0.143006614952659,1099.07447218895
18,0.993530481930768,7.53793460429366E-06,0.088022831566174,563,79,22,-0.143694411453448,1099.54275584221
28,0.997919895308801,2.27354096642548E-06,0.051247136894443,101,22,6,-0.144866325789028,1897.799243927
6,0.998253422826748,2.19782691753326E-06,0.035162104390261,103,11,9,-0.145237865002484,650.025584697723
7,0.995081335148837,1.15682877241059E-06,0.051059939982751,860,69,22,-0.145600708534843,13426.4324860573
22,0.997796980614917,3.17205152410397E-06,0.008894657256499,101,8,21,-0.146381088307029,1897.8375313282
5,0.99864717384605,4.94483940330805E-06,0.040757514619289,978,63,20,-0.147704042592331,9069.11262917519
5,0.992028678488453,5.1550300539951E-06,0.043288171726333,940,8,29,-0.148493349431984,19966.6732592583
21,0.998144117095657,1.95907344570155E-06,0.098594583269877,101,32,14,-0.150350913712659,3011.04729223251
6,0.99160124145519,9.73371977669931E-06,0.034835067398813,879,64,28,-0.151103653043749,16187.734183073
5,0.990606569678159,5.84219694886143E-06,0.072126878257942,943,65,22,-0.151199359250696,13311.5942955017
8,0.997422449640802,1.14059005636356E-06,0.042025233363546,107,48,14,-0.151367850064002,3010.79576444626
